user_id,days_since_last_session,avg_session_duration,session_frequency_7d,session_frequency_30d,sessions_per_week,weekend_activity_ratio,streak_current,streak_longest,ramadan_engagement_ratio,is_ramadan_convert,days_since_ramadan,last_10_nights_sessions,jummah_participation_rate,prayer_time_interaction_rate,eid_participation,muharram_participation,quran_reading_pct,hadith_engagement_pct,lecture_watch_minutes,fiqh_content_views,seerah_content_views,tafsir_engagement,topic_diversity_score,content_completion_rate,bookmark_count,friends_count,shares_sent,comments_made,days_since_last_social,is_churned,days_since_signup,content_quran_read,subscription_basic,subscription_free,subscription_premium,location_Atlanta GA,location_Chicago IL,location_Dallas TX,location_Detroit MI,location_Houston TX,location_Los Angeles CA,location_Minneapolis MN,location_New York NY,location_Philadelphia PA,location_Washington DC
5429-LWCMV,2,25.848977319117793,5,21.0,5,0.3942750290379533,15,36,1.2608246656106403,1,357,8,0.8456164850845478,0.5962297146604987,0,0,0.494288145864915,0.3681401640776177,112.69790352348465,4,31,28,0.41364410374963523,0.6419367135519991,54,75,4,61,8,0,360,4,0,1,0,0,0,0,0,1,0,0,0,0,0
7298-IZWLY,3,43.77883953848064,11,46.2,11,0.3561790368026843,3,92,0.9742439250176085,0,332,0,0.0,0.5532512445056621,1,0,0.0,0.0,0.0,0,0,0,0.8112272424496423,0.8470521888572572,57,7,4,21,8,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9758-MFWGD,0,34.51440665190665,7,29.400000000000002,7,0.4182541264762275,11,98,1.8109357661283905,0,67,0,0.6659747364937765,0.0,0,1,0.6491920662914789,0.5445999543413713,0.0,33,31,29,0.3735361237962029,0.8445190342213089,26,109,44,13,55,0,1440,143,1,0,0,0,0,0,0,1,0,0,0,0,0
3955-JBZZM,4,20.896998676086714,7,29.400000000000002,7,0.4986450466210456,4,67,1.72102802876801,1,337,0,0.6904892816933077,0.6544380539870522,1,1,0.680199116035587,0.2632384062580005,123.45967445222443,6,29,13,0.6451817651094116,0.7930275778265858,92,42,23,78,21,0,600,59,0,1,0,0,0,0,1,0,0,0,0,0,0
1268-ASBGA,53,3.6928443016103056,0,0.0,0,0.22967063798664022,0,1,1.1790402975687928,0,222,6,0.32760363054209357,0.5730521647295884,1,1,0.4482787241801166,0.2391659223905222,169.32166549247137,21,33,13,0.5605367737468567,0.15914743609832097,21,135,6,48,46,1,480,313,0,1,0,0,0,0,0,1,0,0,0,0,0
8943-URTMR,87,6.430809203433285,1,4.2,1,0.5051904590953297,0,11,2.0930643396624937,0,303,0,0.8066811553038138,0.7180600671760158,1,1,0.7815190307218648,0.4997771686367798,93.1509943022159,15,38,24,0.34522780665643316,0.3893256581914949,4,113,32,64,30,1,60,317,0,1,0,0,0,0,0,0,1,0,0,0,0
4815-TUMEQ,5,20.46280987165655,16,67.2,16,0.3703843615021331,13,42,1.1736633904205709,0,58,0,0.0,0.5917525612852947,1,0,0.0,0.0,0.0,0,0,0,0.6107046024717431,0.7948515425802233,15,141,34,56,3,0,300,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4713-LZDRV,48,6.341550947301245,2,8.4,2,0.26038381608886835,0,5,0.9530482176487916,0,126,6,0.42139342581085026,0.7060090602704119,1,0,0.5509134479552168,0.4149165037081524,54.932206186990925,30,23,28,0.8342880427102914,0.2692157764932222,51,35,35,24,33,1,60,207,0,1,0,0,0,0,0,0,0,0,0,1,0
9909-IDLEK,5,39.02917563834784,11,46.2,11,0.48503659614080125,23,70,2.0374890798035716,0,153,1,0.692706959081693,0.8415541573767831,1,0,0.4219615012710035,0.289202338446989,90.97735135518803,32,1,15,0.5285951370141739,0.8255962217194557,7,126,10,14,40,0,600,411,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-OFQZS,3,44.035311944060666,8,33.6,8,0.3758507883811579,24,97,0.5806613912762402,0,260,0,0.0,0.7007683004789382,0,0,0.0,0.0,0.0,0,0,0,0.4894317080340419,0.7263549049235329,83,132,30,34,23,0,600,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1561-BWHIN,1,43.93783375307696,18,75.60000000000001,18,0.3681280477644223,17,85,1.3177309877009518,0,34,0,0.0,0.4060220451084795,1,1,0.0,0.0,0.0,0,0,0,0.5168541522065597,0.6363135235266857,25,131,16,44,9,0,570,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4325-NFSKC,80,5.90460039662742,1,4.2,1,0.28717597059299366,0,9,1.999171825256321,0,109,8,0.3197363036345416,0.6150749389401511,1,1,0.5364939515599039,0.12345084194242976,89.30782705619572,10,16,18,0.3557181037606731,0.37455944603557856,2,111,48,66,55,1,570,405,0,1,0,0,0,1,0,0,0,0,0,0,0
9927-DSWDF,2,34.02827584885942,12,50.400000000000006,12,0.4963419726504402,4,20,1.4899107481987315,0,46,7,0.8492742772150379,0.5815343378133255,1,1,0.5187896552940736,0.5370026972622982,46.05310274159818,10,26,9,0.5692448605590843,0.9411242057033729,62,148,6,58,10,0,660,53,0,1,0,0,0,0,0,0,0,1,0,0,0
9500-LTVBP,4,24.962441493936332,10,42.0,10,0.21803686384297236,15,78,0.823760660608001,0,230,0,0.6440842100078337,0.7094212830535542,0,1,0.2660162586513156,0.22444469172142967,0.0,30,10,29,0.8217897192785453,0.7845240274836883,15,35,42,14,51,0,1050,96,0,1,0,0,0,0,0,1,0,0,0,0,0
7252-NTGSS,4,34.062635757111835,15,63.0,15,0.3375241482751412,27,14,1.2450274696135069,0,166,0,0.5077648995464783,0.8224181692743069,1,0,0.5476768745977801,0.37369856425142206,0.0,7,0,26,0.43326628660859134,0.8121920513775855,40,95,5,32,24,0,30,201,0,1,0,0,0,0,0,0,1,0,0,0,0
8149-AIQCG,0,29.541554881255415,11,46.2,11,0.20526762652865638,15,15,1.7782699042837946,0,360,0,0.6561842394377022,0.8583664088238696,1,1,0.3728459559840518,0.41960159422157667,0.0,34,37,1,0.46144617825069806,0.9467222871618367,40,37,33,43,8,0,1170,409,0,1,0,0,0,0,0,0,0,1,0,0,0
1360-JYXKQ,6,39.97329867884255,11,46.2,11,0.2724790500055641,3,49,1.5181945166297672,0,120,2,0.7447825858674604,0.548554402929095,0,1,0.567331231944457,0.478512275307097,26.82743292527284,13,31,16,0.35164693031020366,0.6950246063967133,8,119,9,24,37,0,1620,396,1,0,0,0,0,0,1,0,0,0,0,0,0
2955-PSXOE,34,3.7470515698220863,1,4.2,1,0.2948067654000678,0,5,0.7964070581660216,1,187,0,0.0,0.7923347914198513,0,0,0.0,0.0,0.0,0,0,0,0.36997943530309196,0.36644829159392955,28,51,12,35,55,1,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7762-URZQH,47,8.851125831250258,0,0.0,0,0.55573828432415,0,6,2.427132123431902,1,232,4,0.5472276375035311,0.5148121107751165,0,0,0.7539958922925662,0.3545154595608392,11.25945289633145,30,1,5,0.8552646183270856,0.10379432502564145,36,66,17,46,30,1,1980,144,0,0,1,1,0,0,0,0,0,0,0,0,0
0899-WZRSD,6,41.43628236440436,17,71.4,17,0.3444611538528817,17,39,1.6215106510039647,1,337,7,0.6641734726320676,0.4699481397620982,1,0,0.6518861229345089,0.09891216330774205,29.85665884117024,6,11,18,0.8490370556361602,0.653807085254243,54,35,10,0,57,0,1680,95,0,1,0,0,0,0,0,1,0,0,0,0,0
3255-GRXMG,1,28.221188393795156,16,67.2,16,0.40206645070286406,25,88,1.7677387793423514,1,229,0,0.6173187681358754,0.8128142117763977,1,0,0.5038119991248544,0.48885925223529864,0.0,45,24,28,0.6540830635461541,0.750505008007617,65,103,4,57,2,0,540,176,0,1,0,0,1,0,0,0,0,0,0,0,0
4828-FAZPK,0,18.85533388835367,9,37.800000000000004,9,0.4817442371933278,12,18,1.5597366183890058,1,184,0,0.5836156885256599,0.7586067173043667,1,0,0.5008196084572254,0.35328489784501377,0.0,44,30,19,0.4533591843575498,0.6354228341539944,87,87,6,52,13,0,480,162,0,1,0,0,0,0,0,0,0,1,0,0,0
6094-ZIVKX,3,26.856992067745395,5,21.0,5,0.202087802665465,26,32,1.1801262074087973,0,347,0,0.45283262983279965,0.5821502783773757,1,0,0.1262245195299113,0.3303869860474935,0.0,21,20,9,0.589504844000212,0.9168804546752358,50,69,43,39,48,0,2040,88,1,0,0,0,1,0,0,0,0,0,0,0,0
6925-BAYGL,6,31.55219392847105,14,58.800000000000004,14,0.4864589009673219,11,43,1.2824607322356278,0,60,0,0.0,0.49614501390038485,1,1,0.0,0.0,0.0,0,0,0,0.5889488374641774,0.7676933153631122,94,92,44,3,23,0,1590,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3262-EIDHV,6,18.685990444637273,11,46.2,11,0.3250647215498603,26,56,2.211909608634303,0,198,3,0.8684161969217856,0.789564182910802,0,0,0.5825934386119619,0.45082717525699634,183.76856394693763,33,8,5,0.8055448228495607,0.9215711995158099,62,56,20,45,46,0,2160,167,0,0,1,0,0,0,0,0,0,0,0,1,0
7354-OIJLX,4,31.425163978307758,6,25.200000000000003,6,0.5826808539241746,17,89,1.8563389995361572,0,206,0,0.6861773917594585,0.4622776265061497,1,0,0.23374037499354686,0.3757823821444336,0.0,21,36,26,0.6757212870199223,0.6810658730942978,41,94,37,73,20,0,270,463,0,1,0,0,1,0,0,0,0,0,0,0,0
1376-HHBDV,1,24.646251240179232,12,50.400000000000006,12,0.3774563348299291,8,59,1.9961484858370953,0,223,0,0.39348449977427497,0.591923278277834,1,1,0.25041721082559487,0.15581276658795967,0.0,39,23,17,0.36306188767601955,0.6022027087398283,7,67,18,74,59,0,900,258,0,1,0,0,0,0,0,0,0,0,0,1,0
6907-NZZIJ,34,9.299727452681367,2,8.4,2,0.5563575216233729,0,3,1.2956444621957222,0,195,4,0.82618888824968,0.7104512161358585,1,0,0.28261018345545674,0.15324579286062848,115.42669650575684,21,32,21,0.4145588693347765,0.23375102148293117,46,135,26,8,36,1,1080,78,0,1,0,0,0,0,0,0,1,0,0,0,0
6133-OZILE,5,17.712654484808958,5,21.0,5,0.5271374333199321,27,45,2.1791587949036155,0,86,0,0.4697777161816278,0.0,0,0,0.3481727939677076,0.18525408664594356,0.0,11,38,5,0.7125798403975285,0.7005584888257127,77,94,45,69,24,0,540,476,0,1,0,0,0,0,0,1,0,0,0,0,0
4135-FRWKJ,2,29.217628005771452,11,46.2,11,0.5175627143166943,12,39,1.6006261824527326,0,297,7,0.670877681991907,0.6487001844133267,0,0,0.3692096591268901,0.17213366657382775,115.74879210162806,41,38,22,0.5609222103995753,0.7873973420695947,69,138,45,3,6,0,1650,238,1,0,0,0,0,0,0,0,0,1,0,0,0
2911-UREFD,79,7.777188399301346,2,8.4,2,0.5875837650242731,0,11,0.8889654371567539,0,213,8,0.6764663877991215,0.0,1,1,0.5490118469218089,0.47269719591838044,53.98397775124339,37,34,5,0.3893455483218594,0.2417677264219947,68,28,3,20,46,1,1170,94,0,1,0,0,0,0,0,0,1,0,0,0,0
3744-ZRRDZ,85,6.376993321962019,0,0.0,0,0.2679568679200843,0,2,0.9113049371198227,0,33,0,0.5602636481037342,0.7974247043460969,1,0,0.21887122785860053,0.1467982864667019,0.0,10,25,0,0.3011220015337967,0.18375982086688397,16,47,11,9,50,1,630,331,0,1,0,0,0,0,0,0,1,0,0,0,0
5673-TIYIB,71,7.87525923283611,2,8.4,2,0.5536244782784174,0,14,1.9886674823867743,0,328,0,0.7319468726220807,0.0,0,0,0.21280050909240744,0.35142241637780447,0.0,19,5,7,0.7081511119613632,0.3476868424611023,4,100,33,11,56,1,60,85,0,1,0,0,0,0,0,0,0,0,0,0,1
6551-ZCOTS,2,41.657674447653186,7,29.400000000000002,7,0.5819617195880754,5,59,2.0808380478159774,0,146,0,0.0,0.5738896353724868,1,0,0.0,0.0,0.0,0,0,0,0.43633149337307986,0.6772600605130238,60,32,19,10,32,0,990,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7191-ADRGF,2,19.595928072249386,11,46.2,11,0.21778600222120525,12,59,0.9587967300889164,0,280,4,0.5983153080725404,0.0,1,0,0.6121852944185843,0.3213148421099505,84.11414041550078,37,0,21,0.30482079129982814,0.6460339442932,2,97,35,25,30,0,1320,334,0,0,1,1,0,0,0,0,0,0,0,0,0
5018-LXQQG,1,30.56730240890704,6,25.200000000000003,6,0.44737863663564603,23,11,1.1291008332587367,0,255,0,0.5061538251993758,0.7295173937950563,1,0,0.213898926187032,0.23415258403603728,18.081088816172922,19,2,0,0.6088839265738923,0.6715927520176806,39,112,15,18,54,0,900,241,0,1,0,0,0,0,0,0,0,0,0,1,0
6892-BOGQE,0,15.269943348238781,13,54.6,13,0.3247916259654479,14,57,1.9791280917806826,0,297,0,0.0,0.7496347898849742,0,0,0.0,0.0,0.0,0,0,0,0.7829053005305002,0.7864848296717524,49,72,6,33,35,0,2130,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1602-IJQQE,40,3.612249090029265,0,0.0,0,0.5956887957716124,0,3,1.9941020250512311,0,51,0,0.781922907603333,0.8023365461020016,0,1,0.2742679331614305,0.0580242056129863,0.0,35,23,11,0.3276658071432826,0.28181374991890223,7,41,43,20,7,1,120,43,0,1,0,0,0,0,0,0,0,0,1,0,0
4628-WQCQQ,16,8.265109589926954,1,4.2,1,0.36666528261049774,0,8,0.9563615432189794,1,288,3,0.5820643540930792,0.482532303355889,0,1,0.6870918059020511,0.24312517415543755,20.12435067644161,30,38,22,0.7488973664638614,0.22023625016512813,1,107,49,71,42,1,1050,404,1,0,0,1,0,0,0,0,0,0,0,0,0
1746-TGTWV,1,29.460202115730162,13,54.6,13,0.4774913285611161,25,17,0.6565090609070243,0,147,0,0.7264944917517293,0.8099103074288285,1,0,0.3996530373667092,0.15211577665465015,0.0,12,27,18,0.6278283761617613,0.7478892624796165,27,11,28,15,8,0,30,367,0,1,0,0,0,0,0,0,0,0,0,1,0
5995-SNNEW,3,15.48775848393332,11,46.2,11,0.5227014819159096,22,42,1.441334377673633,0,68,6,0.6404199473087553,0.8952056435672976,0,0,0.16870147048034106,0.12853269244306023,154.24768070116323,8,36,19,0.6771301319858373,0.7347045643345211,59,68,44,64,54,0,690,173,0,1,0,0,0,0,0,1,0,0,0,0,0
8050-WYBND,4,37.53124372037518,9,37.800000000000004,9,0.3234341187823461,23,69,0.9909952059239893,1,117,7,0.8046774459959192,0.0,1,0,0.5670804696708198,0.4525394918889948,154.69594935826922,14,21,19,0.8143555942457532,0.8629144761424337,71,50,31,71,43,0,660,255,1,0,0,1,0,0,0,0,0,0,0,0,0
2821-WARNZ,2,17.175608572327764,13,54.6,13,0.3302543173903421,23,82,1.6037390960039273,0,270,0,0.0,0.7674632369508203,1,0,0.0,0.0,0.0,0,0,0,0.7755672853470565,0.8448625476233889,5,49,32,75,26,0,1470,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4879-GZLFH,6,31.244818332619705,9,37.800000000000004,9,0.2188277465113264,7,15,2.1494484954312965,0,105,7,0.5111815629711081,0.7892430300909993,1,0,0.196755306159774,0.2222598570951006,125.36200530902198,17,8,27,0.5657314456153184,0.9052036530185057,45,107,30,35,8,0,1260,334,0,1,0,0,0,0,0,0,1,0,0,0,0
1644-IRKSF,75,2.3304462390154637,2,8.4,2,0.2165992632520832,0,14,1.162392404120413,0,291,8,0.41015427298369694,0.8389923385107882,1,0,0.6660179521107897,0.5371728597545102,48.51133576283685,38,38,26,0.47751678572637035,0.1969464478361318,52,54,46,45,37,1,990,3,1,0,0,0,0,0,0,0,0,0,1,0,0
8314-HTWVE,1,19.03159867833007,18,75.60000000000001,18,0.3533677962909537,18,88,0.7223041200255453,0,144,0,0.0,0.8064920983433406,0,0,0.0,0.0,0.0,0,0,0,0.5990165942558476,0.6865190868434946,26,121,29,71,45,0,210,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9402-ROUMJ,3,17.27299628650421,16,67.2,16,0.2657804808338328,12,72,1.0600641315765498,1,165,6,0.4092294978580751,0.7051634344874788,0,1,0.5139062083338304,0.5988232962844318,45.14671954727277,6,31,24,0.7805391135373163,0.704217451558459,4,130,37,15,9,0,2010,268,1,0,0,0,0,0,0,0,0,0,1,0,0
2507-QZPQS,4,29.32908310030237,11,46.2,11,0.3883512753646251,20,55,0.7295687294867195,0,216,9,0.7293596142970256,0.8978520159714878,1,0,0.7328154003952189,0.2941476202196193,105.463617106938,9,18,6,0.6487661717710416,0.7141502129452719,84,130,13,1,49,0,450,204,0,1,0,0,0,0,0,0,0,0,0,1,0
7159-NOKYQ,6,31.31545700908025,6,25.200000000000003,6,0.5461625098145049,16,36,0.6338609011515863,0,119,6,0.661374612339817,0.8771197276351002,1,1,0.13055438374866477,0.22073645623571653,184.31086975284066,22,27,25,0.8111020428438707,0.6875703216105105,22,71,42,24,44,0,2010,365,0,0,1,0,0,0,0,0,0,1,0,0,0
5707-ZMDJP,3,15.135414443422587,9,37.800000000000004,9,0.3898410649252144,20,58,2.2426730143544145,1,89,2,0.4361657696783518,0.8806227984322477,0,0,0.44258435286446307,0.44046242119743895,112.70374255673389,26,4,5,0.8227397309141384,0.7462700276632657,57,39,8,3,54,0,1590,448,0,0,1,1,0,0,0,0,0,0,0,0,0
8779-YIQQA,0,35.690563313400446,8,33.6,8,0.4634917943237678,29,90,1.8832071932317376,0,308,0,0.0,0.4964967171958222,1,1,0.0,0.0,0.0,0,0,0,0.6337363200542062,0.7502982571700488,29,31,33,75,2,0,630,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7136-IHZJA,2,23.096357188505095,16,67.2,16,0.5328427918787488,9,73,1.9226503166029445,0,133,4,0.6845974145052377,0.7033839413655252,1,1,0.36055106839716655,0.581078988816035,68.13970035605166,32,2,15,0.4467170271407189,0.9386393217484517,55,97,9,49,59,0,1200,426,0,1,0,0,0,0,0,0,0,1,0,0,0
8966-OIQHG,3,15.466772105435592,16,67.2,16,0.49532723772437964,11,89,1.161546619874759,1,158,0,0.0,0.675193256072145,1,0,0.0,0.0,0.0,0,0,0,0.6033943263936887,0.6597773419030358,96,78,9,17,41,0,660,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7074-STDCN,0,32.59199404523407,5,21.0,5,0.4677187098481001,15,64,0.5862058305531506,1,222,4,0.9299854109804155,0.0,0,0,0.36596854599971107,0.4834574661907901,172.74782204320442,37,34,23,0.8152125858880239,0.6045325589146043,54,61,26,0,5,0,1170,151,0,1,0,0,0,0,0,1,0,0,0,0,0
3705-PSNGL,68,3.8612986055666774,2,8.4,2,0.5992809157104397,0,14,1.7900537069282454,1,136,0,0.0,0.8918049184883519,1,1,0.0,0.0,0.0,0,0,0,0.4820900472412938,0.2668472245984589,5,101,47,67,16,1,1350,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8739-QOTTN,6,42.589490603171825,15,63.0,15,0.33873634539295294,17,28,1.1115670219154163,0,211,0,0.0,0.5132978331193983,0,0,0.0,0.0,0.0,0,0,0,0.3089040426812841,0.7572740313680473,67,111,11,11,2,0,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1399-OUPJN,4,39.8744444518102,10,42.0,10,0.3084449104911646,24,23,1.8566523952195686,0,209,0,0.0,0.8913370429816896,0,0,0.0,0.0,0.0,0,0,0,0.5426999018639065,0.9074843642260808,81,138,43,33,24,0,1710,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0277-BKSQP,1,41.656014742278714,16,67.2,16,0.48856177228389475,17,73,1.3001060938234024,1,205,9,0.6255560220543515,0.47237191239734044,1,0,0.16698803814876761,0.29564910486428597,115.17571470747124,44,16,29,0.5002714312379709,0.7650266542017264,69,131,43,67,42,0,240,351,0,1,0,0,0,0,0,0,1,0,0,0,0
6502-HCJTI,25,8.712338695965013,0,0.0,0,0.2116589001054189,0,7,1.1606326905228863,1,55,8,0.5235051966401771,0.8131679874305302,1,0,0.11212405162870043,0.06626706069004182,31.48443310117156,19,6,15,0.6495535734296133,0.39423881693702756,97,92,31,4,15,1,210,225,0,1,0,0,1,0,0,0,0,0,0,0,0
2606-RMDHZ,88,7.911767090784738,1,4.2,1,0.33315320826553196,0,5,2.0545483375295417,0,309,0,0.8813194996360367,0.0,1,0,0.6462250125524536,0.33368894466386945,0.0,26,18,4,0.5589672108184286,0.20434304030683426,46,52,20,2,52,1,180,371,0,1,0,0,1,0,0,0,0,0,0,0,0
5774-XZTQC,1,17.040178781921732,12,50.400000000000006,12,0.5837739519011068,23,20,0.8669366960869347,0,358,0,0.0,0.8304182270061174,1,0,0.0,0.0,0.0,0,0,0,0.37282852721495785,0.7679141155871031,31,115,22,58,55,0,210,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2676-SSLTO,0,28.531746144810803,6,25.200000000000003,6,0.2530926324943937,13,66,0.6101353306433741,0,208,3,0.6029930915364745,0.6905372408164869,0,0,0.18513125167601951,0.33988612599977347,158.36935661135524,24,1,10,0.6726802514440888,0.9222325228403966,55,72,14,40,11,0,1470,235,0,0,1,0,0,0,0,0,0,0,1,0,0
6266-QHOJZ,5,44.47211990993718,9,37.800000000000004,9,0.24885147847356107,22,56,1.1394831370398633,1,263,0,0.7230436451502138,0.5947903118884872,1,1,0.5108257851007915,0.08439112181031921,0.0,29,5,12,0.8141329881098176,0.6003159301853472,39,90,48,29,31,0,1950,209,1,0,0,0,0,1,0,0,0,0,0,0,0
7269-JISCY,0,40.996376695291616,6,25.200000000000003,6,0.30630143369406515,8,71,1.5722011496033412,0,171,0,0.5522670547703558,0.8932379108203696,1,1,0.7463907290706884,0.5311810704712487,0.0,2,29,10,0.6942912687006473,0.6554314723719568,96,80,13,72,52,0,1650,397,1,0,0,0,0,0,0,0,1,0,0,0,0
0363-SVHYR,6,34.89978902540894,15,63.0,15,0.5040334632482355,11,11,1.65052347061058,1,217,1,0.37714420689139305,0.5472995968717813,1,0,0.668207950066474,0.4999556626448126,64.26981398232547,41,31,21,0.7634440298455043,0.7341996032021545,20,18,7,8,49,0,2130,485,0,0,1,0,0,0,0,0,0,0,1,0,0
8547-NSBBO,0,32.78874284442318,9,37.800000000000004,9,0.5990504196576854,18,12,1.8180802670496532,0,114,0,0.48838206386047334,0.865779828078296,1,1,0.7966979067299582,0.5688582246132602,0.0,30,26,11,0.8921744727653884,0.715809245544529,34,115,28,46,20,0,1050,394,0,1,0,0,0,0,0,0,1,0,0,0,0
8258-GSTJK,54,6.367932845193728,2,8.4,2,0.2919038817921797,0,4,1.8876532701908375,1,248,0,0.6646367376123258,0.5829259076425866,1,0,0.20934986517579413,0.43934448837448775,0.0,15,36,10,0.6684279074676186,0.2761948019017289,12,110,40,31,36,1,90,180,0,1,0,0,0,1,0,0,0,0,0,0,0
6861-OKBCE,32,3.568510715320226,1,4.2,1,0.5617861116069032,0,12,2.1350351192523034,0,219,0,0.0,0.5107163521612625,1,1,0.0,0.0,0.0,0,0,0,0.41798678569493386,0.25464808037530595,1,33,20,51,32,1,330,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9940-RHLFB,24,6.802942967044627,0,0.0,0,0.2824095273159675,0,8,2.2832980160771186,0,165,0,0.8714302824288183,0.6926582115613333,1,1,0.7975151196190086,0.10542694598604475,0.0,34,16,25,0.3198694458213389,0.3610534804085054,77,137,30,60,41,1,30,189,0,1,0,0,0,1,0,0,0,0,0,0,0
6591-QGOYB,0,42.3719252718076,19,79.8,19,0.5460733844712895,15,20,1.4018449925384564,0,352,4,0.3808964960545308,0.4879577510036395,1,1,0.13756470891627515,0.3973762371953554,141.06710368331446,6,7,1,0.48194641820594775,0.6736151803155205,11,134,29,37,35,0,510,215,0,1,0,0,0,0,1,0,0,0,0,0,0
9070-BCKQP,0,40.90312532290354,12,50.400000000000006,12,0.4832695781981222,9,33,1.4577980322252342,0,348,0,0.5847443270071134,0.7969144880993737,0,1,0.7666096451849871,0.11691022571860277,28.781541796234404,22,9,16,0.34030052673827504,0.8932091404120007,30,21,18,63,38,0,2160,144,0,0,1,0,0,0,0,0,0,1,0,0,0
6421-SZVEM,3,27.844044821934077,17,71.4,17,0.5102684513150253,10,65,0.5008027294187014,0,204,0,0.7194376544242218,0.7135947519367092,0,1,0.10299383582809356,0.2698705325332416,152.4475744085038,14,25,23,0.8301355589806385,0.9370139066873271,51,53,25,12,37,0,840,208,1,0,0,0,0,0,0,0,0,1,0,0,0
1328-EUZHC,1,41.770776269603594,10,42.0,10,0.26284381534833295,25,77,2.0805603587116677,1,255,0,0.0,0.439659597168604,1,0,0.0,0.0,0.0,0,0,0,0.5281388652250281,0.9021552795242588,35,2,13,33,41,0,540,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2995-UPRYS,55,4.7888067773132,1,4.2,1,0.5270926788071886,0,14,1.119313663474355,0,262,2,0.5243629061764891,0.5673130956451273,0,0,0.46808117358892043,0.5317768162318068,47.46640503176911,15,22,8,0.507432044248389,0.18511252082056795,21,82,36,11,13,1,1200,93,1,0,0,0,0,0,0,0,0,0,1,0,0
8878-RYUKI,1,18.916321290815127,15,63.0,15,0.468119082392031,25,80,1.9300989431965774,1,175,6,0.34211998217050277,0.6357279872804307,1,1,0.7247487531737713,0.46255427006000105,182.96086976754017,43,1,2,0.5722450688729659,0.8529460352513833,93,65,26,57,54,0,1560,356,0,1,0,0,0,0,0,0,0,0,0,0,1
9633-DENPU,6,39.395191337852836,10,42.0,10,0.3717715843970077,26,94,1.042476059981714,0,320,6,0.7289217166076012,0.8057950102835099,1,0,0.39734147167748857,0.4311866811766966,171.12099362058493,48,3,18,0.8770404973390107,0.9369090778657001,63,110,46,78,46,0,1410,492,0,1,0,0,0,0,1,0,0,0,0,0,0
7811-JIVPF,0,19.723312267029996,18,75.60000000000001,18,0.43864102513422804,15,91,1.0471695830061798,1,68,0,0.8878873747812128,0.627725657711099,1,0,0.49668976421958844,0.08291054044141741,0.0,26,35,0,0.6684076147690285,0.7667042865536413,48,63,29,46,54,0,690,19,0,1,0,0,0,1,0,0,0,0,0,0,0
7113-HIPFI,2,32.71589004864471,6,25.200000000000003,6,0.46484052855592256,1,24,2.0211136636124216,0,118,0,0.9139317612789477,0.7578261873501602,1,0,0.5693349577165395,0.40502156321674837,0.0,43,20,20,0.8471931798865544,0.7061302107197502,92,4,41,47,46,0,1980,317,0,0,1,0,0,0,0,0,0,1,0,0,0
8541-QVFKM,4,43.90113408228346,9,37.800000000000004,9,0.45993451049362144,18,99,0.5859156278650639,0,236,0,0.3944858404131137,0.4175154398729583,0,1,0.724260056257604,0.32077070498580407,0.0,18,23,24,0.6298500212428959,0.605645766179314,15,111,18,15,57,0,240,150,0,1,0,0,0,0,0,0,0,0,0,1,0
6686-YPGHK,83,4.545896652521653,2,8.4,2,0.34705876316270395,0,13,0.7839802279456904,0,275,4,0.7758484582044103,0.4248005162015277,0,0,0.6231238362118127,0.19112613415797747,183.61547543163223,5,11,25,0.8688730400543052,0.3992608075892121,93,80,47,37,32,1,1410,425,0,1,0,0,0,1,0,0,0,0,0,0,0
1383-EZRWL,78,4.005839705987459,1,4.2,1,0.4346402328935867,0,1,1.5738888369967035,1,241,0,0.0,0.49385315089551907,0,1,0.0,0.0,0.0,0,0,0,0.7607694417558346,0.19851209632405237,6,66,10,6,2,1,210,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9258-CNWAC,6,23.500223098189323,5,21.0,5,0.5148833569695812,16,55,1.2676505350675042,0,72,8,0.6953175316468838,0.4214719772637767,1,0,0.4188389802344509,0.358186717785103,173.64440921576985,8,34,27,0.46082535776099365,0.7008173639495644,36,39,25,0,27,0,2130,338,0,0,1,0,0,0,1,0,0,0,0,0,0
